id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10230403,"2 room, lower level home in Queens",52573647,Terri,Queens,Rosedale,40.65108,-73.73402,Private room,85,2,9,2016-10-29,0.23,1,87
10230429,Great room,52539349,Rhonda,Queens,Springfield Gardens,40.67035,-73.7541,Entire home/apt,60,1,212,2019-07-07,4.95,1,297
10231294,Cozy private room with own TV,52577963,Mark,Queens,Woodhaven,40.69454,-73.85041,Private room,45,5,34,2019-06-10,0.85,6,212
10231620,Private 2 Bedroom Apt Minutes from Times Square,29452204,Cynthia,Manhattan,Hell's Kitchen,40.76124,-73.98897,Entire home/apt,155,2,0,,,1,0
10232344,Cozy studio in heart of Manhattan,52584471,Paul,Manhattan,Murray Hill,40.74666,-73.97847,Entire home/apt,135,1,0,,,1,0
10232553,"PRIVATE BEDROOM,PRIVATE BATH,PRIVATE LIVING ROOM !",389899,Maria,Brooklyn,Williamsburg,40.71742,-73.95847,Entire home/apt,165,1,58,2019-04-07,1.36,2,287
10233048,"Times Square 2 blks away, Happy NY!",14064072,Ben,Manhattan,Hell's Kitchen,40.76166,-73.99197,Private room,295,1,0,,,1,0
10233196,The Suite Spot @ Washington Heights,51169036,Francois & Keith,Manhattan,Washington Heights,40.83473,-73.93858,Private room,77,1,89,2019-05-27,2.29,1,228
10233244,"Sunny, Cozy Room Near Train, Cafes & Parks",11554193,Rishe,Brooklyn,Crown Heights,40.66671,-73.94981,Private room,43,5,16,2018-09-27,0.40,2,38
10233563,纽约市曼哈顿中城East 52nd st_2室1厅_$4500/月,4227531,Wendy,Manhattan,Midtown,40.75686,-73.96723,Entire home/apt,230,180,0,,,1,365
10233905,"Sunny Brooklyn, NYC Apartment",14590096,Sophia,Brooklyn,East New York,40.6729,-73.88919,Entire home/apt,70,30,62,2019-01-01,1.56,1,7
10234090,Park Slope Garden Apartment,52577563,Rosa,Brooklyn,Sunset Park,40.6642,-73.99371,Entire home/apt,105,5,1,2016-01-03,0.02,3,365
10234232,"Charming, warm room in Bushwick",21094081,Matthew,Brooklyn,Bushwick,40.69675,-73.92964,Private room,54,4,6,2016-09-24,0.14,1,0
10234437,"Sunny, large 2-bedroom Williamsburg apartment",655234,Julien,Brooklyn,Williamsburg,40.71523,-73.95503,Entire home/apt,199,3,0,,,1,0
10235422,3 BEDROOMS BROOKLYN - NEW YORK CITY,52604429,Martin,Brooklyn,Bedford-Stuyvesant,40.69171,-73.94891,Entire home/apt,145,4,63,2019-06-16,1.60,2,37
10241876,Modern Williamsburg BR for rent,39126862,Alexandra,Brooklyn,Williamsburg,40.70635,-73.95175,Private room,97,2,0,,,2,0
10242095,Huge Room w/ Amazing Queen Bed in S. Williamsburg!,4209540,Aaron,Brooklyn,Williamsburg,40.70154,-73.94759,Private room,55,3,26,2019-05-16,0.68,1,1
10243895,Beautiful restored full floor apt,5162192,Amy,Manhattan,Upper West Side,40.78273,-73.97553,Entire home/apt,285,5,79,2019-07-02,2.09,12,153
10244467,Gramercy Suite at The Loralei B&B,18652590,Robert2,Brooklyn,Flatbush,40.63177,-73.96341,Private room,185,2,0,,,1,0
10244876,Huge room w/ Private outdoor space,52656488,Adeola,Manhattan,Harlem,40.81052,-73.94008,Private room,200,2,0,,,1,0
10245677,One bedroom in great NYC location!,52661714,Chelsea,Manhattan,Hell's Kitchen,40.76214,-73.98985,Private room,300,1,0,,,1,0
10246056,Williamsburg Renovated Vintage 3BR,52663715,Mo,Brooklyn,Williamsburg,40.7126,-73.94668,Entire home/apt,255,3,97,2019-05-31,2.37,1,230
10246479,The St. Johns: A 5-Bedroom Townhouse Near the Park,22693737,Estee,Brooklyn,Crown Heights,40.67146,-73.94377,Entire home/apt,500,30,96,2019-06-23,2.38,1,339
10246816,Charming Park Slope One+ Bedroom,22663500,Carrie,Brooklyn,South Slope,40.66622,-73.98357,Private room,75,5,1,2018-06-24,0.08,1,0
10247766,Spacious Brooklyn Room,52674088,Emma,Brooklyn,Greenpoint,40.72738,-73.95553,Private room,150,1,0,,,1,0
10247799,Cozy Williamsburg Space,2348712,Abe,Brooklyn,Williamsburg,40.70727,-73.96057,Private room,64,2,2,2016-12-31,0.06,1,0
10249075,Nice comfy pad near Times Square,36494040,Peter,Manhattan,Hell's Kitchen,40.7609,-73.99405,Entire home/apt,250,1,0,,,1,0
10249886,Cozy 1BR located in Midtown Manhattan,50914821,Ken,Manhattan,Hell's Kitchen,40.76577,-73.9855,Private room,135,1,101,2019-06-25,2.36,1,365
10250433,Spacious Sunny 1 bed private room in Ditmas Park,21147839,Adrian,Brooklyn,Flatbush,40.64543,-73.96456,Private room,70,7,1,2016-11-01,0.03,1,0
10251082,"Large, private 2BR in historic brownstone",14084903,Polina,Brooklyn,Prospect Heights,40.67473,-73.96529,Entire home/apt,295,3,182,2019-06-26,4.33,1,226
10251768,spacious pretty east harlem apt.,19927798,Siobhan,Manhattan,East Harlem,40.79366,-73.94059,Entire home/apt,135,1,4,2016-10-11,0.11,1,0
10252499,Great Hells Kitchen sofa,2782391,Jeff,Manhattan,Hell's Kitchen,40.76646,-73.98704,Shared room,50,2,2,2016-05-11,0.05,2,0
10252921,"Central Located Private Apartment, New York Queens",52705961,Harish,Queens,Forest Hills,40.73352,-73.85237,Entire home/apt,69,1,85,2019-07-01,2.13,1,308
10253159,Newly renovated house 4 bedroom. Minutes from NYC,10721093,Jonathan,Staten Island,Castleton Corners,40.61042,-74.12277,Entire home/apt,299,3,49,2019-06-30,1.91,1,350
10253315,15 Mins to Times Square & Manhattan-3 Bedroom Apt.,27431753,Lasata,Queens,Sunnyside,40.7388,-73.92327,Entire home/apt,204,4,188,2019-07-04,4.49,1,0
10253377,Modern luxury condo in Williamsburg,8885753,Dimitri,Brooklyn,Williamsburg,40.71702,-73.95356,Private room,80,3,0,,,1,0
10257476,Private Room in Artsy Home - Heart of Manhattan,5903619,Kimberly,Manhattan,Hell's Kitchen,40.76464,-73.99403,Private room,125,1,45,2019-06-29,1.13,1,322
10262473,Awesome Dyker Heights apartment!,11904916,Helen,Brooklyn,Dyker Heights,40.62296,-74.01483,Entire home/apt,69,3,35,2019-06-15,0.88,1,0
10265988,Serene Apartment Park Ave - UES,6713072,Dana,Manhattan,Upper East Side,40.78464,-73.95142,Entire home/apt,139,4,3,2016-09-21,0.08,1,0
10267242,Cinque Terre Room.  Clean and Quiet Queen Bedroom,2787,John,Brooklyn,Gravesend,40.6081,-73.97541,Private room,149,1,24,2019-05-11,0.64,6,180
10267693,"Cute beach bungalow by the beach, 80min Manhattan",52793525,J.C.,Queens,Far Rockaway,40.59607,-73.75911,Entire home/apt,100,6,9,2019-05-10,0.22,1,0
10268663,SkyView - 2 bed 2ba W&D Gym!5175,16098958,Jeremy & Laura,Manhattan,Upper East Side,40.7776,-73.95277,Entire home/apt,360,30,1,2018-10-06,0.11,96,213
10268712,Hipster Williamsburg Welcomes You!,52799398,Hayley,Brooklyn,Williamsburg,40.71386,-73.94742,Private room,99,3,35,2017-01-09,0.82,1,0
10268868,Big room at 15min from Times Square,22543733,Leo,Queens,Sunnyside,40.74701,-73.92314,Private room,60,2,5,2017-04-23,0.12,1,0
10270377,Cozy Bedroom in Apartment Uptown,52601644,Shamroz,Manhattan,Harlem,40.80338,-73.95734,Private room,60,1,2,2016-01-08,0.05,1,0
10270687,Family Home 2FL 7 Mins To Manhattan,40895328,Beatriz & Will,Queens,Astoria,40.75691,-73.92879,Entire home/apt,275,2,147,2019-07-05,3.43,2,325
10271071,BROOKLYN'S HAVEN,9346894,Gade,Brooklyn,Cypress Hills,40.68203,-73.89374,Private room,65,1,75,2019-06-06,1.80,2,361
10271753,BROOKLYN 2 BEDROOM APT,9346894,Gade,Brooklyn,Cypress Hills,40.68281,-73.89509,Entire home/apt,149,1,119,2019-06-23,2.81,2,361
10272718,Comfortable Room in 3 bedroom Apt,42278723,Ariel,Manhattan,East Harlem,40.78593,-73.94169,Private room,60,1,1,2016-01-24,0.02,1,0
10273251,Cozy Place - Convenient Location,13187595,Angelica,Brooklyn,Bushwick,40.70161,-73.93131,Entire home/apt,120,4,77,2019-07-05,1.92,1,1
10276934,位于曼哈顿岛上125街Broadway性价比超高房间短租~,52756677,Yingxiang,Manhattan,Harlem,40.81667,-73.95695,Private room,35,3,0,,,1,0
10277010,FAMILY FRIENDLY 3BR DUPLEX,5610823,(Email hidden by Airbnb),Brooklyn,Clinton Hill,40.68274,-73.96367,Entire home/apt,261,1,5,2016-08-23,0.14,1,0
10279086,The Mahogany Suite(Private Studio Apartment),52862385,The Mahogany Suite(Studio Apartment,Brooklyn,Crown Heights,40.66404,-73.93334,Entire home/apt,99,2,110,2019-06-30,2.81,3,271
10280162,Great room in Awesome Williamsburg,24411752,Sahil,Brooklyn,Williamsburg,40.71042,-73.95071,Private room,49,2,0,,,1,0
10280345,"Room 5, Victorian Home to Enjoy!",756173,Laura,Brooklyn,Flatbush,40.64316,-73.96285,Private room,65,1,105,2019-07-03,2.54,2,111
10280355,Super Cute + Cozy Park Slope Apt.,17607084,Christine,Brooklyn,South Slope,40.6627,-73.98353,Entire home/apt,150,3,0,,,1,0
10280439,"Comfortable room, lots of sunlight",23156396,Fernando,Manhattan,Harlem,40.82042,-73.95305,Private room,65,1,0,,,1,0
10280549,"Room 4, Victorian Home to Enjoy!",756173,Laura,Brooklyn,Flatbush,40.64396,-73.96328,Private room,60,1,138,2019-06-24,3.36,2,122
10281054,Spacious Private Room in Brooklyn,2238052,Chris,Brooklyn,Bushwick,40.69288,-73.90831,Private room,69,2,54,2019-06-09,1.26,1,0
10282307,Ideal Brooklyn Location/Spacious+Bright 1-Bed,18272255,Przemek,Brooklyn,Prospect Heights,40.67357,-73.96577,Entire home/apt,150,2,77,2019-06-27,2.56,1,142
10283008,Large Room in BK Quaint Brownstone,13345581,Chaydha,Brooklyn,Crown Heights,40.67607,-73.95121,Private room,37,21,11,2019-05-23,0.28,2,0
10283574,Apt next to Astoria park,35518413,Suhel,Queens,Long Island City,40.76322,-73.93334,Entire home/apt,100,1,206,2019-07-04,5.25,2,304
10289124,"2 BR Brownstone Retreat, 3rd Fl.",31919780,Neil,Brooklyn,Bedford-Stuyvesant,40.68507,-73.93888,Entire home/apt,99,3,88,2019-06-05,2.19,2,47
10291127,Doorman XL one bedroom!5109,16098958,Jeremy & Laura,Manhattan,Midtown,40.75295,-73.98889,Entire home/apt,160,30,4,2019-03-04,0.12,96,365
10292758,"**3BR, Large Duplex/private Garden, Time Square!!",52950465,Gal,Manhattan,Hell's Kitchen,40.76195,-73.99224,Entire home/apt,225,30,18,2017-12-05,0.45,12,173
10293298,Private Room/Private Bath in Gorgeous Brooklyn 2BR,52954055,Victoria Maria,Brooklyn,Bedford-Stuyvesant,40.68574,-73.93022,Private room,51,5,13,2019-06-26,0.33,1,89
10297427,Charming Loft on the UES,52978874,Isaac,Manhattan,East Harlem,40.78703,-73.95196,Entire home/apt,250,90,0,,,1,363
10297582,Sunny and huge room in Astoria!,52973925,Alexis,Queens,Astoria,40.75619,-73.91881,Private room,66,1,0,,,1,0
10298783,Comfortable cozy room,52981364,Rosaly,Manhattan,Harlem,40.80621,-73.94461,Private room,65,2,167,2019-06-25,4.16,1,209
10301359,"Clean, renovated 1 bed apartment",40826687,Ishwarjot,Brooklyn,Williamsburg,40.71081,-73.94238,Entire home/apt,120,5,34,2018-06-16,0.83,1,0
10307009,Great UES apt with outdoor space,12518470,Norman,Manhattan,Upper East Side,40.78162,-73.9475,Shared room,125,1,6,2019-05-19,0.15,1,365
10308738,Prime Upper West Side family home top floor,1250061,John,Manhattan,Upper West Side,40.79121,-73.96963,Entire home/apt,260,3,82,2019-07-02,2.05,1,12
10310874,Art Inspired One Bedroom Apt in Bedford Stuyvesant,36753915,Ozzy,Brooklyn,Bedford-Stuyvesant,40.69379,-73.94539,Entire home/apt,94,2,37,2018-02-04,0.88,1,0
10311049,Spacious Sunlit Room in Manhattan 18m Times Square,6057887,Mutaz,Manhattan,Washington Heights,40.8471,-73.93803,Private room,79,3,4,2019-06-09,0.10,5,17
10314305,Big and quiet room!,11095923,Tobias,Brooklyn,Flatbush,40.64569,-73.95849,Private room,49,8,0,,,3,0
10314411,Ultra-Modern 6-bedroom House (Great for Groups),4393578,Jack,Manhattan,Chelsea,40.74234,-74.00032,Entire home/apt,1731,10,84,2019-03-31,2.80,2,97
10316551,Brooklyn Queen Bed,33213436,Alec,Brooklyn,Gowanus,40.67843,-73.98393,Private room,99,1,176,2019-06-04,4.14,8,365
10318675,Minimalist Urban Jungle with Exposed Brick,13031745,Madeline,Brooklyn,Williamsburg,40.70764,-73.94231,Private room,41,1,1,2016-03-16,0.02,3,0
10319419,Comfy Queen bedroom near East Village LES,4685913,Paul,Manhattan,East Village,40.72156,-73.97902,Private room,90,1,3,2016-09-01,0.08,2,0
10319699,Cool Private Apt in Manhattan w/ Comfy Queen Bed!,40501530,Dani,Manhattan,Harlem,40.82317,-73.94507,Entire home/apt,69,3,4,2018-11-30,0.34,1,0
10322621,Luxury High-Rise Manhattan Apt,20193547,Rosa,Manhattan,Chelsea,40.75168,-73.99376,Private room,81,1,0,,,1,0
10329264,Artist's Nook,53153865,Grant,Brooklyn,Brooklyn Heights,40.69267,-73.99793,Entire home/apt,113,5,77,2019-06-21,1.99,1,44
10332161,A large sunny bedroom,53169195,Ehssan,Bronx,Fordham,40.85598,-73.90052,Private room,35,3,2,2016-08-20,0.06,1,0
10332393,Cute and clean apt in East Harlem!,5744448,Katrina,Manhattan,East Harlem,40.79346,-73.94613,Entire home/apt,85,1,0,,,1,0
10334395,Private Room in Brooklyn Artist Apt,10197136,Kait,Brooklyn,Bedford-Stuyvesant,40.68086,-73.92746,Private room,45,1,0,,,1,0
10336440,"Sunny, spacious Clinton Hill 1.5 BR",283636,Nathan & Ximena,Brooklyn,Clinton Hill,40.68545,-73.96048,Entire home/apt,200,3,22,2019-06-03,0.54,1,363
10337217,NYC Sweetheart Studio - Upper East,15310997,Mor,Manhattan,Upper East Side,40.77467,-73.95405,Entire home/apt,100,30,7,2019-02-08,0.21,9,331
10338696,Studio Apartment in Safe Neighborhood.,50742613,Reed,Bronx,Pelham Bay,40.84721,-73.83222,Entire home/apt,37,5,10,2018-07-04,0.25,1,0
10338839,Beautiful Executive 1 bedroom Suite,53206623,Wayde,Queens,Edgemere,40.59606,-73.77882,Entire home/apt,180,1,19,2019-06-10,0.54,1,361
10339291,New Modern Industrial Studio Apt,53209258,Michelle,Brooklyn,Bushwick,40.69724,-73.932,Private room,105,1,0,,,1,0
10339835,*Chic Oasis in Trendy Union Square*,3599608,Angella,Manhattan,Gramercy,40.73555,-73.98994,Entire home/apt,200,28,4,2019-06-15,0.11,1,73
10340695,Spacious bedroom near Prospect Park,53217509,Kelsey,Brooklyn,Crown Heights,40.67434,-73.95762,Private room,45,4,0,,,1,0
10340705,Luxurious Private Room in Harlem,53216788,Jason,Manhattan,Harlem,40.81015,-73.94728,Private room,80,1,27,2019-05-10,0.79,1,302
10340745,"Cozy, Renovated, 1BD/1BA Manhattan Apt",8292025,Eric,Manhattan,East Village,40.72551,-73.99075,Entire home/apt,122,3,0,,,1,0
10340849,Executive retreat in Midtown West,5836431,Darryl,Manhattan,Hell's Kitchen,40.76367,-73.98613,Entire home/apt,400,3,0,,,1,0
10340994,1 room in 2 bedroom apartment,50828435,Madonna,Brooklyn,Bay Ridge,40.62317,-74.02535,Private room,55,1,1,2016-01-27,0.02,1,0
10341003,"Clean and spacious,grnd floor apt",53218990,Samuel,Manhattan,Harlem,40.82377,-73.94565,Entire home/apt,110,1,0,,,1,0
10341262,Authentic 2BR in UES 30 days MIN,23772724,Elem,Manhattan,Upper East Side,40.78165,-73.94647,Entire home/apt,110,30,7,2018-07-31,0.22,15,331
10342448,Heart Of Hell's Kitchen,53228755,Kodchakorn,Manhattan,Hell's Kitchen,40.75427,-73.9928,Entire home/apt,135,1,3,2017-07-04,0.09,1,0
10342806,Cozy Washington Heights Bedroom,48370755,Sheldon,Manhattan,Washington Heights,40.85143,-73.93089,Private room,45,1,3,2017-07-24,0.08,1,0
10343320,"UWS 1 bedroom, tree-lined street between 2 parks!",21359759,Kristen,Manhattan,Upper West Side,40.79939,-73.96875,Entire home/apt,145,1,20,2019-06-30,0.48,1,0
10343542,student friendly and cozy in Brooklyn!,13400096,Ron,Brooklyn,Crown Heights,40.6765,-73.94277,Private room,37,10,6,2018-10-12,0.14,3,0
10343638,Sunlit & Spacious 2 Bedroom Brooklyn Apt,17929902,Jesse & Rotem,Brooklyn,Bedford-Stuyvesant,40.68676,-73.92192,Entire home/apt,90,1,163,2019-07-01,3.94,1,25
10346503,Beautiful UWS Apt with Balcony,1288080,Jessica,Manhattan,Upper West Side,40.78986,-73.96825,Entire home/apt,305,2,21,2018-08-10,0.54,1,177
10350120,Nice Suite with Kitchen,53268392,Crystal,Manhattan,Upper West Side,40.80076,-73.96389,Shared room,100,1,0,,,1,0
10351249,Spacious 2 Bedroom Lower East Side,53281880,Sandra,Manhattan,Chinatown,40.71288,-73.9974,Entire home/apt,180,2,167,2019-06-25,4.04,1,261
10351593,Ed's Place,53274087,Edgar,Manhattan,Harlem,40.82284,-73.94199,Private room,90,1,151,2019-07-06,5.34,1,22
10352280,Spacious and Well-Lit One Bedroom,18471568,Alex,Manhattan,Upper East Side,40.76824,-73.95858,Entire home/apt,135,3,5,2016-10-16,0.13,1,0
10353094,Clean room for rent in Park Slope,53284346,Steven,Brooklyn,Park Slope,40.66932,-73.98321,Private room,49,5,2,2016-03-08,0.05,1,0
10354038,Quaint place in seaside Red  Hook,22423634,Peter,Brooklyn,Red Hook,40.67741,-74.0139,Entire home/apt,95,3,12,2017-09-20,0.30,1,0
10355146,Brooklyn's Finest,3530446,Maurice,Brooklyn,Crown Heights,40.67785,-73.95217,Entire home/apt,155,3,71,2019-07-01,1.81,3,302
10355806,Sunny & Bright Private Room,28340799,Steph,Brooklyn,Bedford-Stuyvesant,40.68746,-73.95936,Private room,47,14,1,2016-06-20,0.03,1,0
10356093,"Top Floor, Historic Brownstown",2321360,David,Brooklyn,Bedford-Stuyvesant,40.6858,-73.93465,Entire home/apt,120,2,0,,,1,0
10357730,Live like a local in Astoria Queens,16823940,Missy,Queens,Ditmars Steinway,40.77651,-73.91009,Private room,38,4,54,2019-05-31,1.40,2,24
10358093,Entire nice 2 bedroom Apt with Balcony in Brooklyn,3609048,Ken,Brooklyn,Crown Heights,40.6695,-73.93298,Entire home/apt,199,2,9,2019-04-07,0.61,3,90
10358108,Cozy modern room in the heart of NYC!,53308963,Aj,Manhattan,Chinatown,40.71424,-73.9968,Private room,87,3,27,2019-05-25,0.71,2,12
10359702,Private room with a bathroom,53319402,Yauheniya,Queens,Astoria,40.76301,-73.91295,Private room,80,1,0,,,1,0
10360144,Live like a local in NYC! Next to Ditmars subway,16823940,Missy,Queens,Ditmars Steinway,40.77673,-73.90993,Private room,40,2,8,2019-06-08,0.20,2,229
10360180,Seconds to the City!!!,53321966,Robert,Brooklyn,Bushwick,40.69177,-73.90451,Entire home/apt,155,2,207,2019-06-23,4.89,1,20
10361885,Dreamy Brownstone Brooklyn Duplex,53330133,Deirdre,Brooklyn,Carroll Gardens,40.67905,-74.00089,Entire home/apt,125,21,0,,,1,0
10365373,Dream Pad,8049682,Krysta,Brooklyn,Crown Heights,40.67433,-73.9575,Private room,81,3,120,2019-07-02,2.81,1,0
10365516,Charming Brooklyn apartment w/patio,30983216,Meredith,Brooklyn,Bushwick,40.69358,-73.92409,Entire home/apt,129,2,114,2019-07-06,2.75,1,235
10365991,"Sunny and Spacious 2BR, Murray Hill",17790870,Zal,Manhattan,Murray Hill,40.74673,-73.97343,Entire home/apt,83,1,2,2016-01-31,0.05,1,0
10367220,Private room in West Harlem,5764600,Sarah,Manhattan,Harlem,40.81388,-73.95229,Private room,70,2,0,,,1,0
10367884,Cozy studio in Park Slope,724870,Lindy,Brooklyn,Park Slope,40.6732,-73.97282,Entire home/apt,130,2,16,2017-07-28,0.40,1,0
10368055,Classic Brooklyn Brownstone,29466025,Alex,Brooklyn,Park Slope,40.67992,-73.9776,Entire home/apt,325,4,2,2016-08-14,0.05,1,0
10368714,Martha's Apartment,53369750,Martha,Manhattan,Washington Heights,40.8379,-73.94095,Private room,30,3,119,2019-06-30,3.19,1,3
10369038,纽约之家 (Sunny Home2),27673980,Amy,Queens,Flushing,40.74651,-73.83176,Private room,50,1,112,2019-06-10,2.78,8,84
10369047,纽约之家(Sunny Home1),27673980,Amy,Queens,Flushing,40.74609,-73.83175,Private room,50,1,98,2019-06-02,2.32,8,79
10371643,Nice room in the Upper West Side,53387593,Nora,Manhattan,Upper West Side,40.79988,-73.9612,Private room,45,27,0,,,1,0
10377405,Little Italy/Soho,2983459,Jesper,Manhattan,Nolita,40.72174,-73.99639,Entire home/apt,200,2,5,2016-10-07,0.12,1,0
10377445,Beautiful High-Rise Studio Condo.,53412784,Mark,Manhattan,Midtown,40.74357,-73.98466,Private room,600,1,0,,,1,0
10381948,Spacious Cozy Greenpoint Apartment,29741970,Jacob,Brooklyn,Greenpoint,40.72508,-73.94488,Private room,80,2,14,2017-03-11,0.37,1,0
10382430,Private bedroom located in Bushwick,53445174,Robert,Brooklyn,Bushwick,40.68597,-73.91417,Private room,35,1,1,2016-01-31,0.02,1,0
10383284,Bushwick Suite,53411078,Caroline,Brooklyn,Bushwick,40.6863,-73.91365,Private room,75,1,1,2018-06-24,0.08,1,158
10383291,"Comfortable, cozy, dorm-like room",53450065,Maria,Queens,Flushing,40.72211,-73.80908,Private room,30,1,0,,,1,0
10385262,UPPER WEST SIDE GEM ON PARK BLOCK,53462017,Harry,Manhattan,Upper West Side,40.78923,-73.96802,Entire home/apt,135,30,1,2019-06-21,1,1,30
10386341,Minutes to the Metro!!!,53468381,Jeremy,Brooklyn,Bedford-Stuyvesant,40.69507,-73.94332,Entire home/apt,125,2,202,2019-06-24,4.76,1,276
10386831,Cozy Room in Boerum Hill,15895218,Amy,Brooklyn,Gowanus,40.68444,-73.98847,Private room,62,2,1,2016-01-18,0.02,2,0
10386936,Private Room in Williamsburg!,53471415,Mark,Brooklyn,Williamsburg,40.71141,-73.95155,Private room,1002,365,10,2016-05-19,0.25,1,365
10387839,Cute 2 bed Williamsburg railroad,53477091,Elena,Brooklyn,Williamsburg,40.71436,-73.95445,Entire home/apt,100,1,5,2016-07-06,0.12,1,0
10388512,JFK 10 & LGA 15 MINUTES AWAY A/C PRIVATE BEDROOM A,22959695,Gurpreet  Singh,Queens,Richmond Hill,40.69317,-73.82527,Private room,50,1,96,2018-11-22,3.77,5,0
10390252,NEW listing! Large Prospect Park 1 Bed,2581816,Lindsay,Brooklyn,Flatbush,40.65003,-73.96,Entire home/apt,80,7,0,,,1,0
10390256,East Village Apartment,3078092,Amanda,Manhattan,East Village,40.73144,-73.98355,Private room,75,1,0,,,1,0
10390481,STUDIO APARTMENT IN LUXURY BUILDING,53492531,Kyla,Brooklyn,Crown Heights,40.67778,-73.96091,Entire home/apt,60,1,2,2016-01-25,0.05,1,0
10390902,Cozy spot off L train - 20min>City,53495399,Blake,Brooklyn,Bushwick,40.70526,-73.91964,Private room,75,1,1,2016-03-24,0.02,1,0
10393619,Spacious room in large funky home!,12258594,Rosa,Brooklyn,Crown Heights,40.66386,-73.93876,Entire home/apt,65,3,8,2016-05-04,0.19,2,0
10401534,West Village Private Bedroom,51309850,Danielle,Manhattan,Greenwich Village,40.73013,-74.00172,Private room,80,1,1,2016-03-13,0.02,1,0
10403070,Brownstone in Brooklyn,52657843,Yuchen,Brooklyn,Bedford-Stuyvesant,40.69414,-73.94723,Private room,130,3,6,2017-09-09,0.23,1,0
10403199,Mid-Century Museum Sleepover,29065752,Cullen,Brooklyn,Williamsburg,40.71863,-73.94528,Entire home/apt,333,7,0,,,1,365
10403231,Cozy Studio in Excellent Location,9870528,Amit,Manhattan,Chelsea,40.73968,-73.99693,Entire home/apt,120,1,0,,,1,0
10403667,Nice studio with view of the UN,46714717,Gabriella,Manhattan,Murray Hill,40.74796,-73.97018,Entire home/apt,144,3,0,,,1,0
10403922,Brooklyn Park Slope Queen Bed,33213436,Alec,Brooklyn,Gowanus,40.67991,-73.98368,Private room,149,1,93,2019-02-18,2.48,8,365
10405694,Modern 2 bedroom apt in Bushwick,12306936,Liz,Brooklyn,Bushwick,40.68413,-73.90731,Entire home/apt,150,3,45,2017-09-23,1.10,1,129
10405711,Williamsburg Luxury,9679291,Indiana,Brooklyn,Williamsburg,40.71077,-73.96259,Shared room,60,1,1,2016-03-26,0.03,1,0
